date,platform,country,placement_id,presentation_id,audience_id,ab_test_id,ab_test_variant_id,plan_id,clicks_on_purchase_button,ctr_on_purchase_button_by_screens_viewed,ctr_on_purchase_button_by_unique_viewers,conversions_to_offer_price,cvr_to_offer_price_by_screens_viewed,cvr_to_offer_price_by_unique_users,conversions_to_regular_price,cvr_to_regular_price_by_screens_viewed,cvr_to_regular_price_by_unique_users,total_conversions,cvr_total_by_screens_viewed,cvr_total_by_unique_users,for_reference_only_presentation_views_count,for_reference_only_unique_viewers_count
2025-08-04,GOOGLE_PLAY_STORE,LR,homepage_button,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,LT,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LT,Onboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-08-04,GOOGLE_PLAY_STORE,LT,Onboarding_page,77,,,,android_annual_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LT,Onboarding_page,3,,,,android_monthly_subscription_24,5,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,9
2025-08-04,GOOGLE_PLAY_STORE,LT,homepage_button,30,,,,android_monthly_subscription_24,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2
2025-08-04,GOOGLE_PLAY_STORE,LT,Reonboarding_page,77,,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,LT,Reonboarding_page,3,,,,android_monthly_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LU,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,LU,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,2,0.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-08-04,GOOGLE_PLAY_STORE,LU,Onboarding_page,3,,,,android_monthly_subscription_24,2,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,6
2025-08-04,GOOGLE_PLAY_STORE,LU,homepage_button,30,,,,android_monthly_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,LV,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,8
2025-08-04,GOOGLE_PLAY_STORE,LV,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_monthly_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,LV,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,2,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,6
2025-08-04,GOOGLE_PLAY_STORE,LV,homepage_button,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,LY,,77,,,,android_annual_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LY,,77,,,,android_monthly_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LY,On_app_opening,204,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_5,android_monthly_subscription_25_7d_price,1,0.0526,0.0526,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,18
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,6,0.375,0.375,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,12
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,9
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,306,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,2,0.2857,0.2857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,3
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,77,,,,android_annual_subscription_24,1,0.0455,0.0455,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22,22
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,77,,,,android_monthly_subscription_24,4,0.1818,0.1818,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22,22
2025-08-04,GOOGLE_PLAY_STORE,LY,Onboarding_page,3,,,,android_monthly_subscription_24,28,0.4179,0.4179,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67,59
2025-08-04,GOOGLE_PLAY_STORE,LY,banner_mt_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_annual_subscription_24,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,3
2025-08-04,GOOGLE_PLAY_STORE,LY,banner_mt_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_monthly_subscription_25_7d,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,3
2025-08-04,GOOGLE_PLAY_STORE,LY,banner_mt_results_page,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,2,0.2857,0.2857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,4
2025-08-04,GOOGLE_PLAY_STORE,LY,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LY,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_monthly_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,LY,homepage_button,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,3
2025-08-04,GOOGLE_PLAY_STORE,MA,,77,,,,android_annual_subscription_24,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2
2025-08-04,GOOGLE_PLAY_STORE,MA,On_app_opening,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,2,0.0065,0.0065,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,306,238
2025-08-04,GOOGLE_PLAY_STORE,MA,On_app_opening,204,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_5,android_monthly_subscription_25_7d_price,1,0.0036,0.0036,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,276,209
2025-08-04,GOOGLE_PLAY_STORE,MA,On_app_opening,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,1,0.0036,0.0036,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,278,233
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,45,0.2542,0.2542,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,177,157
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,3,0.0714,0.0714,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42,35
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_monthly_subscription_25_7d,5,0.119,0.119,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42,35
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,303,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_annual_subscription_24,2,0.0465,0.0465,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,43,37
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,51,0.2802,0.2802,2,0.011,0.0123,0,0.0,0.0,2,0.011,0.0123,182,162
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,63,0.3182,0.3182,1,0.0051,0.0055,0,0.0,0.0,1,0.0051,0.0055,198,182
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,306,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,55,0.2895,0.2895,1,0.0053,0.0057,0,0.0,0.0,1,0.0053,0.0057,190,174
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,77,,,,android_annual_subscription_24,3,0.0769,0.0769,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,39,34
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,77,,,,android_monthly_subscription_24,4,0.1026,0.1026,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,39,34
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,3,,,,android_monthly_subscription_24,41,0.3083,0.3083,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,133,111
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,302,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,4,0.0952,0.0952,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42,36
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,302,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_monthly_subscription_25_7d,2,0.0476,0.0476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42,36
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,302,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_annual_subscription_24,4,0.0816,0.0816,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49,45
2025-08-04,GOOGLE_PLAY_STORE,MA,Onboarding_page,302,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,5,0.102,0.102,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49,45
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_mt_results_page,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,5,0.2632,0.2632,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,18
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_mt_results_page,204,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_5,android_monthly_subscription_25_7d_price,1,0.0526,0.0526,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,12
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_mt_results_page,204,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_5,android_annual_subscription_24,1,0.0526,0.0526,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,12
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_mt_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_annual_subscription_24,1,0.0625,0.0625,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,12
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_mt_results_page,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_40_Monthly_5,android_annual_subscription_25_7d,1,0.0526,0.0526,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,18
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_mt_results_page,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,2,0.1818,0.1818,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,11
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_context_results_page,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,2,0.1333,0.1333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,8
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_context_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_monthly_subscription_25_7d,2,0.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_context_results_page,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_monthly_subscription_25_7d_price,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_context_results_page,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,2,0.1333,0.1333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,12
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,204,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_5,android_annual_subscription_24,3,0.2308,0.2308,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,13
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,30,,,,android_monthly_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_annual_subscription_24,3,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,19
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_monthly_subscription_25_7d,1,0.0476,0.0476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,19
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,2,0.6667,0.6667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_monthly_subscription_25_7d,2,0.6667,0.6667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_40_Monthly_5,android_annual_subscription_25_7d,4,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,7
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_40_Monthly_5,android_monthly_subscription_25_7d_price,2,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,7
2025-08-04,GOOGLE_PLAY_STORE,MA,homepage_button,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,5,0.2632,0.2632,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,17
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_drawer,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,MA,banner_drawer,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_monthly_subscription_25_7d_price,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,MA,Reonboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,4,0.1818,0.1818,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22,22
2025-08-04,GOOGLE_PLAY_STORE,MA,Reonboarding_page,303,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2
2025-08-04,GOOGLE_PLAY_STORE,MA,Reonboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,2,0.125,0.125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,15
2025-08-04,GOOGLE_PLAY_STORE,MA,Reonboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,1,0.0769,0.0769,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,11
2025-08-04,GOOGLE_PLAY_STORE,MA,Reonboarding_page,306,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,4,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20,16
2025-08-04,GOOGLE_PLAY_STORE,MA,Reonboarding_page,3,,,,android_monthly_subscription_24,2,0.2222,0.2222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,9
2025-08-04,GOOGLE_PLAY_STORE,MA,camera_translation,205,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_monthly_subscription_25_7d_price,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,MA,camera_translation,206,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_only_30,android_annual_subscription_24,2,0.0263,0.0263,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,76,28
2025-08-04,GOOGLE_PLAY_STORE,MD,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,4,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,7
2025-08-04,GOOGLE_PLAY_STORE,MD,Onboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,5,0.8333,0.8333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,6
2025-08-04,GOOGLE_PLAY_STORE,MD,Onboarding_page,306,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2025-08-04,GOOGLE_PLAY_STORE,MD,Onboarding_page,77,,,,android_annual_subscription_24,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7
2025-08-04,GOOGLE_PLAY_STORE,MD,Onboarding_page,77,,,,android_monthly_subscription_24,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7
2025-08-04,GOOGLE_PLAY_STORE,MD,Onboarding_page,3,,,,android_monthly_subscription_24,9,0.375,0.375,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,24,20
2025-08-04,GOOGLE_PLAY_STORE,MD,banner_mt_results_page,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,1,0.1667,0.1667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,2
2025-08-04,GOOGLE_PLAY_STORE,MD,banner_mt_results_page,30,,,,android_monthly_subscription_24,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,6
2025-08-04,GOOGLE_PLAY_STORE,MD,banner_drawer,30,,,,android_monthly_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,MD,Reonboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,ME,Onboarding_page,306,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,5,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,14
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_monthly_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,5,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,14
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,305,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,7,0.3684,0.3684,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19,12
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,302,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-08-04,GOOGLE_PLAY_STORE,MG,Onboarding_page,302,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly4,android_monthly_subscription_25_7d,2,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2025-08-04,GOOGLE_PLAY_STORE,MG,banner_mt_results_page,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_monthly_subscription_25_7d,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,2
2025-08-04,GOOGLE_PLAY_STORE,MG,banner_context_results_page,210,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yealy_only_40,android_annual_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1
2025-08-04,GOOGLE_PLAY_STORE,MG,homepage_button,201,select_languages_en_fr_es_pt_ru_ar_it,all_other_placements,Yearly_30_Monthly_4,android_monthly_subscription_25_7d,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,MG,Reonboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,MG,Reonboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,2,0.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2025-08-04,GOOGLE_PLAY_STORE,MG,Reonboarding_page,306,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,MontlyOnly5,android_monthly_subscription_25_7d_price,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2025-08-04,GOOGLE_PLAY_STORE,MK,Onboarding_page,3,,,,android_monthly_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2025-08-04,GOOGLE_PLAY_STORE,ML,Onboarding_page,308,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,4,0.3636,0.3636,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,10
2025-08-04,GOOGLE_PLAY_STORE,ML,Onboarding_page,301,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly40,android_annual_subscription_25_7d,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,3
2025-08-04,GOOGLE_PLAY_STORE,ML,Onboarding_page,307,native_variable_en_fr_es_pt_ru_it,onboarding_native_variable,YearlyOnly30,android_annual_subscription_24,2,0.1818,0.1818,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,10
